CustomerID,FirstName,LastName,Email,Phone,City,State,PostalCode,CarModel,CarMake,ModelYear,PurchaseDate,Dealer
CUST0015,Peyton,Rodriguez,peyton.rodriguez@carsales.net,323-453-4681,Los Angeles,IL,12757,Convertible,Honda,2019,2024-07-26,AutoWorld
CUST0388,Jamie,Martinez,jamie.martinez@autoclub.com,928-811-1941,Chicago,PA,74797,SUV,Audi,2017,2025-10-19,Metro Vehicles
CUST0676,Casey,Johnson,casey.johnson3@carsales.net,596-438-7478,Philadelphia,AZ,16005,Truck,Ford,2020,2023-05-17,AutoWorld
CUST0303,Casey,Garcia,casey.garcia1@carsales.net,381-685-6730,Philadelphia,CA,43903,Coupe,Toyota,2021,2025-05-08,Highway Auto
CUST0688,Casey,Miller,casey.miller1@autoclub.com,970-924-8417,Phoenix,CA,96805,SUV,Chevrolet,2015,2023-12-11,Metro Vehicles
CUST0135,Avery,Martinez,avery.martinez@mail.com,935-347-5772,San Antonio,NY,90584,Convertible,Chevrolet,2015,2024-07-05,Prime Motors
CUST0173,Jamie,Garcia,jamie.garcia@carsales.net,866-404-5706,Philadelphia,IL,94659,Truck,BMW,2010,2025-05-10,Prime Motors
CUST0545,Casey,Brown,casey.brown3@autoclub.com,818-360-3784,San Jose,AZ,40107,Convertible,Chevrolet,2011,2023-07-20,Prime Motors
CUST0312,Riley,Garcia,riley.garcia2@example.com,681-254-2166,San Diego,CA,75598,Convertible,Ford,2011,2023-09-20,Highway Auto
CUST0014,Taylor,Garcia,taylor.garcia@mail.com,471-740-7932,Houston,AZ,36365,Hatchback,Tesla,2021,2024-02-10,City Cars
CUST0678,Peyton,Rodriguez,peyton.rodriguez2@example.com,323-874-9713,Chicago,NY,46039,SUV,Audi,2022,2024-09-14,Metro Vehicles
CUST0391,Jordan,Rodriguez,jordan.rodriguez2@autoclub.com,943-772-6703,Philadelphia,IL,39661,Hatchback,Chevrolet,2019,2024-10-07,Metro Vehicles
CUST0081,Avery,Smith,avery.smith@example.com,935-437-4533,Houston,PA,21846,Truck,Tesla,2016,2025-04-22,AutoWorld
CUST0153,Quinn,Rodriguez,quinn.rodriguez7@mail.com,396-349-7984,Houston,AZ,30210,Convertible,Toyota,2012,2023-12-14,AutoWorld
CUST0614,Alex,Smith,alex.smith@mail.com,459-765-7302,Phoenix,PA,57560,Convertible,Audi,2024,2025-03-05,Prime Motors
CUST0553,Avery,Johnson,avery.johnson1@carsales.net,955-970-4437,Houston,IL,56230,Convertible,Tesla,2024,2024-05-11,Highway Auto
CUST0221,Casey,Davis,casey.davis@example.com,210-300-5239,Houston,AZ,77999,Hatchback,Ford,2018,2024-08-14,Highway Auto
CUST0375,Morgan,Davis,morgan.davis2@mail.com,626-353-3988,San Diego,TX,37617,Truck,Audi,2019,2024-12-17,Highway Auto
CUST0631,Alex,Garcia,alex.garcia2@autoclub.com,926-774-8949,San Diego,TX,24744,Sedan,Ford,2023,2025-01-13,AutoWorld
CUST0547,Alex,Davis,alex.davis3@example.com,241-681-9261,Chicago,TX,79615,Truck,Audi,2016,2023-03-04,AutoWorld
CUST0498,Peyton,Miller,peyton.miller1@example.com,655-380-6046,San Antonio,NY,88415,Coupe,Chevrolet,2011,2023-09-25,AutoWorld
CUST0115,Jamie,Johnson,jamie.johnson@mail.com,646-803-7560,Dallas,NY,61873,Truck,Ford,2023,2024-02-13,Prime Motors
CUST0694,Quinn,Martinez,quinn.martinez3@mail.com,266-802-3101,Los Angeles,CA,44029,Convertible,Tesla,2024,2024-07-31,City Cars
CUST0747,Avery,Martinez,avery.martinez1@mail.com,457-297-6314,San Antonio,PA,27423,Truck,Audi,2015,2024-11-15,City Cars
CUST0196,Morgan,Martinez,morgan.martinez@mail.com,606-445-6269,Phoenix,TX,71112,Coupe,Ford,2018,2023-11-05,City Cars
CUST0757,Riley,Garcia,riley.garcia1@autoclub.com,584-775-8878,Los Angeles,IL,27911,SUV,Honda,2021,2023-03-24,Prime Motors
CUST0053,Peyton,Johnson,peyton.johnson@carsales.net,415-747-2903,Philadelphia,TX,33086,Truck,Ford,2021,2022-12-07,Metro Vehicles
CUST0430,Quinn,Brown,quinn.brown2@autoclub.com,938-264-9830,San Antonio,CA,78690,Convertible,Honda,2020,2023-01-26,Metro Vehicles
CUST0671,Taylor,Garcia,taylor.garcia2@carsales.net,332-921-9408,Dallas,NY,37871,Sedan,Tesla,2017,2023-03-16,Prime Motors
CUST0591,Taylor,Garcia,taylor.garcia1@example.com,325-456-9017,San Diego,CA,92361,Sedan,Tesla,2012,2025-09-10,AutoWorld
CUST0424,Morgan,Johnson,morgan.johnson1@mail.com,848-644-6316,New York,CA,46188,Hatchback,Audi,2019,2025-03-09,Prime Motors
CUST0154,Jordan,Smith,jordan.smith1@autoclub.com,866-415-7825,San Jose,PA,13969,Truck,Ford,2017,2024-03-26,Highway Auto
CUST0658,Peyton,Rodriguez,peyton.rodriguez1@carsales.net,950-301-3527,Philadelphia,IL,28058,Hatchback,Chevrolet,2011,2024-09-22,AutoWorld
CUST0625,Taylor,Miller,taylor.miller2@carsales.net,903-417-7283,San Antonio,PA,88275,Sedan,BMW,2014,2025-06-13,AutoWorld
CUST0570,Peyton,Martinez,peyton.martinez2@mail.com,404-390-7254,Phoenix,AZ,74302,Convertible,Ford,2010,2024-03-01,Highway Auto
CUST0018,Peyton,Smith,peyton.smith@example.com,262-612-6559,Los Angeles,CA,35112,SUV,Chevrolet,2013,2023-05-06,Prime Motors
CUST0429,Peyton,Jones,peyton.jones1@autoclub.com,754-575-8439,New York,PA,76316,Sedan,BMW,2016,2024-10-26,City Cars
CUST0523,Taylor,Rodriguez,taylor.rodriguez1@carsales.net,423-828-2740,San Diego,PA,43947,Sedan,Toyota,2011,2025-08-30,Metro Vehicles
CUST0528,Jordan,Miller,jordan.miller2@carsales.net,286-847-8175,Houston,CA,14679,Truck,BMW,2013,2025-09-19,Prime Motors
CUST0562,Taylor,Miller,taylor.miller@carsales.net,752-366-9743,Phoenix,NY,13266,SUV,Chevrolet,2016,2023-01-22,City Cars
CUST0527,Jordan,Garcia,jordan.garcia2@autoclub.com,863-407-3893,Dallas,NY,60353,Coupe,Tesla,2020,2024-10-14,Highway Auto
CUST0392,Alex,Jones,alex.jones1@mail.com,616-718-2744,Dallas,NY,75951,Sedan,Audi,2014,2023-12-14,Metro Vehicles
CUST0333,Jamie,Davis,jamie.davis@mail.com,280-670-8277,San Jose,TX,21536,Hatchback,Ford,2023,2023-01-24,AutoWorld
CUST0226,Jamie,Smith,jamie.smith1@mail.com,660-806-8037,San Antonio,NY,38153,Truck,Audi,2013,2024-04-18,AutoWorld
CUST0431,Riley,Miller,riley.miller9@carsales.net,856-529-2809,San Diego,AZ,96362,SUV,Honda,2011,2025-08-12,AutoWorld
CUST0749,Morgan,Smith,morgan.smith2@example.com,516-442-8020,Houston,AZ,20405,Coupe,Chevrolet,2010,2025-02-01,City Cars
CUST0121,Taylor,Smith,taylor.smith5@carsales.net,202-955-7449,Phoenix,PA,32617,Truck,Chevrolet,2010,2024-06-20,Highway Auto
CUST0731,Jamie,Davis,jamie.davis1@mail.com,313-332-9789,San Antonio,TX,19012,SUV,Audi,2016,2024-09-13,Prime Motors
CUST0680,Casey,Davis,casey.davis3@autoclub.com,293-317-2627,Dallas,CA,47401,Coupe,Audi,2012,2024-10-31,AutoWorld
CUST0372,Jordan,Rodriguez,jordan.rodriguez1@autoclub.com,959-469-9918,San Jose,CA,59369,Coupe,BMW,2020,2023-09-26,AutoWorld
CUST0191,Avery,Brown,avery.brown@carsales.net,507-481-1998,Dallas,AZ,32955,Convertible,Chevrolet,2020,2023-06-19,AutoWorld
CUST0791,Quinn,Rodriguez,quinn.rodriguez2@example.com,971-971-4399,Los Angeles,CA,88525,Sedan,BMW,2021,2024-11-06,Highway Auto
CUST0490,Avery,Miller,avery.miller1@autoclub.com,637-944-5562,Philadelphia,CA,32449,Convertible,Ford,2011,2024-02-11,Metro Vehicles
CUST0380,Taylor,Martinez,taylor.martinez1@example.com,381-687-1639,Dallas,AZ,25403,Truck,Honda,2011,2023-02-26,Metro Vehicles
CUST0735,Quinn,Davis,quinn.davis2@carsales.net,593-874-4005,San Jose,NY,61583,SUV,Audi,2021,2025-08-12,Prime Motors
CUST0302,Peyton,Smith,peyton.smith4@example.com,807-326-1871,Philadelphia,TX,76207,Truck,Toyota,2016,2025-03-01,Prime Motors
CUST0071,Casey,Davis,casey.davis@carsales.net,495-878-7561,Dallas,NY,69614,Coupe,Ford,2011,2024-02-04,AutoWorld
CUST0105,Quinn,Jones,quinn.jones@autoclub.com,306-791-9313,Houston,CA,96079,Sedan,Ford,2017,2024-08-07,Metro Vehicles
CUST0041,Alex,Rodriguez,alex.rodriguez@mail.com,324-667-3184,San Diego,PA,79616,Hatchback,BMW,2018,2024-01-30,Metro Vehicles
CUST0650,Avery,Smith,avery.smith1@carsales.net,790-523-2040,Phoenix,PA,64675,Sedan,Chevrolet,2024,2023-03-16,Metro Vehicles
CUST0636,Taylor,Brown,taylor.brown@carsales.net,291-221-4411,Chicago,TX,62742,Sedan,Ford,2014,2024-12-29,Highway Auto
CUST0670,Jamie,Martinez,jamie.martinez8@mail.com,475-408-7479,Houston,TX,74165,SUV,Honda,2021,2023-07-10,Metro Vehicles
CUST0728,Quinn,Martinez,quinn.martinez5@carsales.net,590-409-7400,Los Angeles,AZ,60650,Sedan,Ford,2013,2023-03-13,Metro Vehicles
CUST0211,Jordan,Smith,jordan.smith2@autoclub.com,655-568-5419,Los Angeles,CA,21442,Hatchback,BMW,2012,2023-06-11,Metro Vehicles
CUST0462,Riley,Davis,riley.davis1@mail.com,960-887-4323,Houston,NY,33209,Convertible,Chevrolet,2024,2023-05-25,City Cars
CUST0703,Casey,Smith,casey.smith3@example.com,729-536-4153,Los Angeles,NY,11610,Convertible,Audi,2019,2025-06-24,Prime Motors
CUST0610,Casey,Martinez,casey.martinez2@autoclub.com,265-616-6954,Los Angeles,TX,28423,Convertible,Tesla,2013,2025-03-25,Metro Vehicles
CUST0567,Casey,Davis,casey.davis2@autoclub.com,212-491-6651,Philadelphia,IL,68402,SUV,Tesla,2023,2025-05-14,Highway Auto
CUST0751,Alex,Rodriguez,alex.rodriguez2@carsales.net,863-495-1388,Houston,PA,53420,SUV,BMW,2015,2024-07-01,AutoWorld
CUST0164,Quinn,Miller,quinn.miller@carsales.net,925-776-5911,San Diego,NY,58281,Hatchback,BMW,2015,2025-03-30,City Cars
CUST0767,Riley,Johnson,riley.johnson2@carsales.net,327-483-2052,Philadelphia,NY,86761,Hatchback,Tesla,2013,2023-03-07,AutoWorld
CUST0458,Taylor,Davis,taylor.davis@mail.com,871-778-3589,Philadelphia,NY,83051,SUV,Ford,2018,2025-03-12,Prime Motors
CUST0592,Jordan,Garcia,jordan.garcia@example.com,383-591-6356,Chicago,IL,91522,Sedan,Tesla,2019,2025-04-26,Metro Vehicles
CUST0126,Peyton,Brown,peyton.brown1@mail.com,340-358-2264,Phoenix,NY,76543,Sedan,Tesla,2022,2022-11-27,City Cars
CUST0335,Avery,Rodriguez,avery.rodriguez1@mail.com,870-887-8474,Philadelphia,IL,17113,Hatchback,Ford,2023,2024-08-10,Metro Vehicles
CUST0660,Taylor,Rodriguez,taylor.rodriguez2@carsales.net,433-341-8025,San Antonio,TX,70129,Truck,Ford,2023,2022-12-18,AutoWorld
CUST0283,Jordan,Brown,jordan.brown1@autoclub.com,527-371-2453,Philadelphia,TX,11493,SUV,Tesla,2014,2024-09-06,AutoWorld
CUST0247,Morgan,Johnson,morgan.johnson@example.com,343-970-3017,San Jose,PA,60335,Coupe,Audi,2015,2023-06-14,Prime Motors
CUST0155,Morgan,Davis,morgan.davis1@autoclub.com,664-274-1981,Chicago,TX,64476,SUV,Ford,2017,2023-04-03,Metro Vehicles
CUST0710,Alex,Miller,alex.miller2@example.com,275-566-1491,Dallas,NY,28664,SUV,Tesla,2014,2023-05-23,Metro Vehicles
CUST0228,Quinn,Davis,quinn.davis1@carsales.net,801-316-6700,Philadelphia,TX,90918,Convertible,BMW,2012,2024-03-10,AutoWorld
CUST0113,Avery,Miller,avery.miller1@example.com,606-959-1693,San Antonio,NY,70260,Coupe,BMW,2024,2025-06-03,Highway Auto
CUST0777,Jordan,Miller,jordan.miller6@carsales.net,934-960-7252,Dallas,TX,40587,Sedan,Ford,2013,2024-05-28,AutoWorld
CUST0460,Quinn,Jones,quinn.jones2@mail.com,810-437-4783,New York,IL,20417,SUV,BMW,2021,2023-03-09,Metro Vehicles
CUST0183,Peyton,Johnson,peyton.johnson1@carsales.net,256-664-3161,Dallas,TX,69873,Convertible,Chevrolet,2019,2025-07-14,City Cars
CUST0417,Jordan,Davis,jordan.davis2@mail.com,729-982-5454,Phoenix,PA,79722,Hatchback,Honda,2022,2024-05-08,AutoWorld
CUST0537,Morgan,Williams,morgan.williams@example.com,810-384-9190,San Jose,NY,92207,Coupe,Chevrolet,2023,2024-03-03,AutoWorld
CUST0362,Alex,Rodriguez,alex.rodriguez@carsales.net,860-762-2198,Phoenix,PA,18829,SUV,Tesla,2014,2025-04-22,Metro Vehicles
CUST0760,Casey,Smith,casey.smith2@carsales.net,634-953-5043,Houston,TX,14522,Truck,Tesla,2024,2023-10-31,AutoWorld
CUST0106,Casey,Johnson,casey.johnson@autoclub.com,787-431-8030,Dallas,AZ,90422,Convertible,Tesla,2020,2025-09-17,City Cars
CUST0279,Casey,Smith,casey.smith@example.com,351-800-3320,Los Angeles,AZ,57826,Truck,Tesla,2011,2023-10-06,Highway Auto
CUST0481,Alex,Williams,alex.williams@carsales.net,359-842-8546,Dallas,IL,70616,Truck,Toyota,2022,2023-07-16,Metro Vehicles
CUST0544,Riley,Brown,riley.brown3@autoclub.com,330-232-1977,Phoenix,CA,24563,Hatchback,Chevrolet,2023,2023-04-01,Prime Motors
CUST0658,Peyton,Rodriguez,peyton.rodriguez3@carsales.net,580-862-7950,Los Angeles,IL,28058,Hatchback,Chevrolet,2011,2024-09-22,AutoWorld
CUST0040,Morgan,Davis,morgan.davis@carsales.net,609-449-3417,New York,NY,65724,Truck,BMW,2013,2024-11-14,Highway Auto
CUST0739,Peyton,Garcia,peyton.garcia2@example.com,284-761-4969,San Diego,CA,71707,SUV,Honda,2023,2024-04-17,AutoWorld
CUST0137,Casey,Jones,casey.jones@example.com,557-569-3283,Chicago,PA,96127,Convertible,Tesla,2020,2025-04-11,City Cars
CUST0337,Riley,Rodriguez,riley.rodriguez3@autoclub.com,918-308-1750,Chicago,TX,28408,Sedan,Ford,2023,2023-07-25,Metro Vehicles
CUST0246,Taylor,Johnson,taylor.johnson@example.com,824-865-3688,San Diego,IL,37925,Hatchback,BMW,2020,2025-01-03,Highway Auto
CUST0204,Jordan,Smith,jordan.smith@example.com,615-588-7179,Dallas,TX,17355,Truck,Honda,2020,2025-10-21,AutoWorld
CUST0064,Alex,Martinez,alex.martinez@example.com,981-412-4457,Phoenix,PA,20641,SUV,BMW,2012,2024-07-06,AutoWorld
CUST0067,Jordan,Smith,jordan.smith1@mail.com,514-809-5728,San Diego,NY,71433,Truck,Chevrolet,2021,2024-02-26,City Cars
CUST0044,Jamie,Williams,jamie.williams@mail.com,265-624-7678,Philadelphia,AZ,71069,SUV,Audi,2016,2025-07-05,Highway Auto
CUST0251,Jordan,Smith,jordan.smith3@autoclub.com,420-240-1990,San Antonio,AZ,47550,Hatchback,Chevrolet,2020,2023-01-18,Highway Auto
CUST0713,Casey,Brown,casey.brown4@autoclub.com,667-445-7056,Philadelphia,PA,32460,Truck,Toyota,2018,2023-06-05,AutoWorld
CUST0322,Avery,Martinez,avery.martinez1@example.com,489-316-2741,San Diego,CA,89823,Convertible,Honda,2013,2024-05-20,City Cars
CUST0045,Jamie,Martinez,jamie.martinez@example.com,983-789-7232,San Diego,NY,56105,Hatchback,BMW,2014,2023-09-03,Metro Vehicles
CUST0290,Peyton,Johnson,peyton.johnson@autoclub.com,607-682-9013,Phoenix,NY,94130,SUV,Ford,2018,2023-09-08,Highway Auto
CUST0723,Riley,Jones,riley.jones2@mail.com,922-818-3258,Dallas,IL,11118,Coupe,Audi,2022,2024-03-06,City Cars
CUST0629,Riley,Jones,riley.jones3@autoclub.com,729-520-8139,Chicago,IL,74392,Convertible,Audi,2022,2025-01-04,Highway Auto
CUST0522,Alex,Jones,alex.jones@autoclub.com,382-651-2137,San Diego,CA,89993,Truck,Chevrolet,2016,2024-11-09,AutoWorld
CUST0079,Avery,Martinez,avery.martinez@autoclub.com,302-650-2633,Dallas,TX,12011,Hatchback,Audi,2021,2025-01-18,Prime Motors
CUST0596,Quinn,Garcia,quinn.garcia2@carsales.net,775-360-9301,New York,TX,44523,Convertible,Tesla,2017,2023-09-28,City Cars
CUST0016,Jordan,Smith,jordan.smith@mail.com,269-232-6413,Los Angeles,AZ,41195,SUV,BMW,2014,2023-02-19,Prime Motors
CUST0707,Alex,Davis,alex.davis2@autoclub.com,400-405-4297,Los Angeles,IL,34819,Truck,Tesla,2020,2023-03-11,Highway Auto
CUST0423,Casey,Williams,casey.williams2@example.com,962-762-9534,Los Angeles,IL,73075,SUV,Ford,2020,2024-03-08,AutoWorld
CUST0233,Riley,Williams,riley.williams2@carsales.net,779-960-9115,Dallas,AZ,24838,Coupe,Audi,2019,2025-03-21,Metro Vehicles
CUST0011,Riley,Davis,riley.davis@mail.com,664-203-5315,Dallas,CA,76542,Truck,Ford,2024,2025-04-06,Metro Vehicles
CUST0095,Avery,Miller,avery.miller@example.com,607-482-4109,Los Angeles,TX,22015,Truck,Tesla,2020,2024-09-01,Metro Vehicles
CUST0699,Riley,Brown,riley.brown4@example.com,684-444-6583,New York,IL,78114,Sedan,Audi,2022,2024-07-13,Metro Vehicles
CUST0244,Jordan,Williams,jordan.williams@mail.com,731-896-8291,New York,NY,55032,Hatchback,Tesla,2023,2025-03-08,Prime Motors
CUST0060,Morgan,Jones,morgan.jones@mail.com,569-383-5952,New York,PA,80010,Sedan,Toyota,2012,2024-04-27,Metro Vehicles
CUST0121,Taylor,Smith,taylor.smith1@carsales.net,305-551-2381,Dallas,PA,32617,Truck,Chevrolet,2010,2024-06-20,Highway Auto
CUST0352,Avery,Garcia,avery.garcia1@example.com,317-884-6668,San Diego,CA,94182,Sedan,Tesla,2019,2024-06-28,City Cars
CUST0199,Peyton,Rodriguez,peyton.rodriguez1@autoclub.com,463-981-9005,San Diego,TX,32050,SUV,Honda,2021,2023-11-19,Metro Vehicles
CUST0634,Jordan,Miller,jordan.miller2@mail.com,229-283-8540,San Diego,TX,92359,Coupe,Toyota,2014,2025-10-29,Metro Vehicles
CUST0790,Jordan,Miller,jordan.miller2@example.com,930-750-4029,San Antonio,PA,12588,Hatchback,Toyota,2016,2022-11-20,Metro Vehicles
CUST0429,Peyton,Jones,peyton.jones1@autoclub.com,977-773-6690,New York,PA,76316,Sedan,BMW,2016,2024-10-26,City Cars
CUST0665,Avery,Jones,avery.jones3@autoclub.com,975-850-3621,New York,NY,80770,SUV,Audi,2019,2024-05-29,City Cars
CUST0119,Riley,Martinez,riley.martinez1@example.com,560-719-2215,Phoenix,TX,69233,Coupe,Audi,2010,2025-07-16,City Cars
CUST0421,Alex,Jones,alex.jones1@carsales.net,872-456-4704,Chicago,CA,42778,Sedan,Toyota,2023,2023-09-20,Prime Motors
CUST0441,Riley,Jones,riley.jones@example.com,784-609-4562,Los Angeles,PA,52558,SUV,Chevrolet,2022,2023-02-25,Metro Vehicles
CUST0453,Jamie,Brown,jamie.brown1@carsales.net,326-782-8999,Phoenix,TX,88263,SUV,Honda,2018,2025-05-13,Metro Vehicles
CUST0397,Morgan,Brown,morgan.brown@autoclub.com,411-434-4322,Houston,AZ,56665,Sedan,Toyota,2012,2025-04-05,Highway Auto
CUST0054,Avery,Garcia,avery.garcia@carsales.net,646-948-5397,Philadelphia,CA,21359,SUV,Audi,2014,2023-05-01,Highway Auto
CUST0019,Riley,Garcia,riley.garcia@mail.com,277-653-2604,New York,PA,80855,Sedan,Audi,2023,2025-10-10,Prime Motors
CUST0714,Taylor,Williams,taylor.williams@mail.com,396-745-7196,Philadelphia,IL,88584,Sedan,Audi,2016,2024-06-27,Metro Vehicles
CUST0668,Riley,Jones,riley.jones1@mail.com,931-586-9514,Houston,NY,52971,Coupe,Chevrolet,2018,2024-10-11,AutoWorld
CUST0027,Riley,Jones,riley.jones@mail.com,934-551-4335,Phoenix,AZ,74032,Sedan,Tesla,2014,2025-07-28,Highway Auto
CUST0270,Quinn,Martinez,quinn.martinez@autoclub.com,639-403-8764,Houston,PA,68121,Sedan,Audi,2022,2025-02-19,City Cars
CUST0022,Alex,Martinez,alex.martinez@carsales.net,714-743-3579,New York,AZ,20500,Sedan,BMW,2023,2024-10-25,AutoWorld
CUST0234,Casey,Rodriguez,casey.rodriguez@example.com,978-936-8231,Dallas,CA,65725,Coupe,Audi,2011,2024-06-21,AutoWorld
CUST0732,Riley,Davis,riley.davis3@carsales.net,362-818-6084,San Jose,CA,75860,Coupe,Honda,2021,2023-04-15,AutoWorld
CUST0490,Avery,Miller,avery.miller1@autoclub.com,344-921-5641,San Jose,CA,32449,Convertible,Ford,2011,2024-02-11,Metro Vehicles
CUST0359,Peyton,Williams,peyton.williams1@mail.com,339-964-7406,Dallas,IL,93105,Truck,Audi,2012,2024-03-09,City Cars
CUST0663,Casey,Smith,casey.smith@autoclub.com,740-825-3406,San Antonio,TX,94394,Truck,Ford,2013,2023-05-19,Highway Auto
CUST0721,Alex,Williams,alex.williams2@carsales.net,439-471-2243,Philadelphia,NY,48603,Convertible,BMW,2023,2023-01-17,AutoWorld
CUST0640,Jamie,Johnson,jamie.johnson1@carsales.net,507-352-3093,Phoenix,CA,78562,Convertible,Toyota,2016,2024-03-14,Metro Vehicles
CUST0575,Alex,Jones,alex.jones1@autoclub.com,742-854-2258,Dallas,CA,92317,Convertible,Audi,2012,2025-04-30,Prime Motors
CUST0287,Peyton,Smith,peyton.smith@carsales.net,389-458-9049,Chicago,NY,23272,SUV,Chevrolet,2015,2024-09-15,Metro Vehicles
CUST0043,Riley,Garcia,riley.garcia@example.com,930-492-4841,Phoenix,IL,51904,SUV,Honda,2024,2025-05-28,Prime Motors
CUST0278,Jordan,Smith,jordan.smith2@mail.com,816-424-1326,Dallas,TX,10089,SUV,Ford,2015,2024-09-23,Prime Motors
CUST0565,Casey,Smith,casey.smith1@example.com,969-598-3960,Phoenix,CA,12955,Truck,Tesla,2011,2023-05-12,AutoWorld
CUST0491,Peyton,Smith,peyton.smith1@mail.com,229-682-1826,Los Angeles,TX,17051,Hatchback,Honda,2011,2023-06-20,Metro Vehicles
CUST0297,Riley,Rodriguez,riley.rodriguez2@autoclub.com,620-470-7275,San Diego,AZ,89817,SUV,Ford,2017,2025-08-25,Highway Auto
CUST0626,Alex,Miller,alex.miller3@mail.com,682-562-1745,New York,IL,76131,Coupe,Chevrolet,2019,2023-09-21,City Cars
CUST0355,Jamie,Johnson,jamie.johnson1@mail.com,750-919-8130,Los Angeles,PA,99921,Hatchback,Tesla,2012,2025-09-22,City Cars
CUST0037,Taylor,Martinez,taylor.martinez@autoclub.com,615-761-1006,Phoenix,IL,37549,Hatchback,Chevrolet,2016,2024-01-20,Highway Auto
CUST0789,Morgan,Smith,morgan.smith1@carsales.net,480-910-2549,San Jose,CA,60326,Coupe,BMW,2017,2023-06-05,Prime Motors
CUST0506,Alex,Martinez,alex.martinez3@carsales.net,948-442-9220,Phoenix,TX,81587,Sedan,Toyota,2019,2023-10-20,Metro Vehicles
CUST0242,Peyton,Garcia,peyton.garcia1@example.com,638-407-3161,Phoenix,CA,45916,Coupe,Toyota,2011,2023-11-02,City Cars
CUST0689,Casey,Smith,casey.smith2@mail.com,861-202-8807,New York,NY,98172,Convertible,Tesla,2012,2023-07-17,Highway Auto
CUST0338,Morgan,Brown,morgan.brown2@example.com,602-420-8488,Houston,PA,54293,Sedan,Tesla,2011,2023-07-15,Metro Vehicles
CUST0561,Alex,Miller,alex.miller2@mail.com,651-466-7056,Chicago,CA,83726,Truck,Ford,2021,2025-08-30,City Cars
CUST0100,Alex,Garcia,alex.garcia@carsales.net,636-902-2768,San Diego,PA,68138,Coupe,BMW,2011,2025-05-28,Prime Motors
CUST0061,Riley,Williams,riley.williams@carsales.net,305-212-5658,San Diego,TX,67733,Sedan,Ford,2015,2024-10-28,Highway Auto
CUST0343,Jordan,Miller,jordan.miller1@carsales.net,796-784-7839,Dallas,IL,65363,Convertible,Toyota,2022,2025-10-14,AutoWorld
CUST0055,Quinn,Martinez,quinn.martinez1@carsales.net,544-229-9098,Dallas,CA,73904,Coupe,Ford,2013,2023-11-12,City Cars
CUST0347,Riley,Brown,riley.brown@carsales.net,430-848-7025,San Jose,AZ,89087,Coupe,Chevrolet,2013,2024-10-09,Prime Motors
CUST0034,Alex,Johnson,alex.johnson@carsales.net,553-946-6139,San Antonio,AZ,77033,Convertible,Honda,2011,2023-09-13,City Cars
CUST0679,Peyton,Johnson,peyton.johnson1@autoclub.com,611-803-1737,San Diego,NY,54558,Hatchback,Toyota,2016,2024-11-05,Metro Vehicles
CUST0270,Quinn,Martinez,quinn.martinez@autoclub.com,276-222-2056,Houston,PA,68121,Sedan,Audi,2022,2025-02-19,City Cars
CUST0483,Alex,Miller,alex.miller1@carsales.net,841-747-3719,San Jose,AZ,61061,Coupe,Tesla,2012,2025-03-15,City Cars
CUST0114,Quinn,Davis,quinn.davis@carsales.net,496-317-7636,New York,IL,32527,Truck,Ford,2022,2023-04-12,AutoWorld
CUST0654,Jamie,Garcia,jamie.garcia2@autoclub.com,440-414-1770,New York,IL,44184,SUV,Audi,2015,2024-12-20,Metro Vehicles
CUST0059,Jordan,Rodriguez,jordan.rodriguez1@mail.com,396-421-8933,Phoenix,PA,87278,Convertible,Ford,2022,2022-12-01,AutoWorld
CUST0705,Riley,Martinez,riley.martinez2@autoclub.com,540-666-3323,Phoenix,AZ,80928,SUV,Chevrolet,2022,2025-01-15,City Cars
CUST0320,Alex,Johnson,alex.johnson@example.com,249-906-2897,San Antonio,TX,59840,Hatchback,Tesla,2011,2024-06-10,Prime Motors
CUST0766,Taylor,Brown,taylor.brown1@example.com,967-387-4143,Phoenix,TX,67767,Truck,Honda,2020,2025-03-31,AutoWorld
CUST0248,Morgan,Jones,morgan.jones1@example.com,454-766-5668,New York,PA,49537,Convertible,BMW,2013,2022-12-15,Prime Motors
CUST0722,Riley,Brown,riley.brown5@example.com,321-273-6902,New York,AZ,36254,Truck,Ford,2015,2024-10-03,City Cars
CUST0548,Peyton,Garcia,peyton.garcia2@mail.com,285-771-1203,San Antonio,CA,27394,SUV,Tesla,2015,2024-03-14,AutoWorld
CUST0295,Taylor,Martinez,taylor.martinez1@autoclub.com,527-944-2097,Los Angeles,TX,82923,Coupe,BMW,2016,2024-01-12,Highway Auto
CUST0162,Casey,Miller,casey.miller@autoclub.com,973-347-4261,San Jose,AZ,62610,Sedan,Toyota,2018,2025-08-19,Prime Motors
CUST0755,Jordan,Miller,jordan.miller4@carsales.net,586-371-8712,San Diego,TX,76229,SUV,Audi,2019,2023-06-06,Highway Auto
CUST0748,Peyton,Johnson,peyton.johnson2@autoclub.com,218-823-8354,San Antonio,AZ,93963,Convertible,BMW,2021,2024-07-21,AutoWorld
CUST0258,Morgan,Smith,morgan.smith@carsales.net,572-592-3458,Chicago,NY,82465,SUV,Ford,2022,2023-07-05,Prime Motors
CUST0795,Morgan,Smith,morgan.smith2@mail.com,345-506-4526,Chicago,AZ,82361,Coupe,Honda,2013,2023-11-05,Metro Vehicles
CUST0230,Quinn,Davis,quinn.davis2@carsales.net,390-698-9804,Chicago,AZ,31871,SUV,Honda,2017,2024-03-28,City Cars
